35	0	-0.504	-0.936	119.504133	25.960171	10.03198928	925	15	58.53	0	0.1468	20	2.32
32.8	0	-0.432	-0.864	119.504131	25.960256	9.453689465	937	15	62.31	0	0.1454	19	2.47
30.8	0	-0.432	-0.882	119.504131	25.960336	8.895599717	962	15	63.08	0	0.1454	20	2.5
29	0.054	-0.432	-0.846	119.504128	25.960413	8.567266274	937	15	59.8	0	0.1455	19	2.37
28.6	0	-0.432	-0.9	119.504119	25.960491	8.719757042	937	15	58.78	0	0.1455	19	2.33
26.8	0.054	-0.486	-0.9	119.504121	25.960561	7.786217532	937	15	60.3	0	0.1456	19	2.39
23.6	0	-0.486	-0.828	119.504123	25.960624	7.008137752	912	15	60.8	0	0.1455	19	2.41
20.8	0	-0.414	-0.918	119.504125	25.960681	6.341267941	887	16	63.08	0	0.1456	21	2.5
18.5	0	-0.432	-0.936	119.504141	25.960721	4.72669387	850	17	64.33	0	0.1457	21	2.55
17.9	0	-0.414	-0.954	119.504158	25.960759	4.554407954	1000	14	60.8	0.035	0.1457	19	2.41
19.8	0	-0.342	-0.9	119.504161	25.960808	5.456803485	1550	36	0.87	0.115	0.1461	42	8.87
22.5	-0.054	-0.324	-0.918	119.504155	25.960864	6.255745217	1750	45	1.23	0.135	0.1468	51	12.55
25.8	0	-0.324	-0.972	119.504135	25.960929	7.499150394	1912	47	1.41	0.14	0.1476	56	14.4
29.2	0	-0.306	-0.954	119.504131	25.961001	8.016020907	1975	47	1.41	0.14	0.1473	54	14.49
32	0	-0.378	-0.9	119.504128	25.961086	9.456332191	2050	43	1.41	0.135	0.1464	50	14.35
34.4	0	-0.306	-0.9	119.504141	25.961168	9.210150597	2150	42	1.39	0.135	0.1461	48	14.27
34.8	0	-0.378	-0.918	119.504153	25.961255	9.748069352	1887	12	0.47	0.09	0.1463	11	4.85
39.2	0	-0.378	-0.882	119.504153	25.96235	121.7585211	1087	15	0.26	0.055	0.1467	20	2.78
35.3	0	-0.36	-0.882	119.504168	25.961426	102.7551198	1675	37	0.96	0.12	0.1458	44	9.9
36.6	0	-0.36	-0.954	119.504171	25.961518	10.23433531	1712	39	1.05	0.125	0.1458	46	10.74
37.8	0	-0.342	-0.954	119.504171	25.961613	10.56352466	1737	39	1.03	0.125	0.1459	46	10.56
38.5	0	-0.36	-0.954	119.504166	25.961713	11.13072965	1762	46	1.36	0.145	0.1459	49	13.98
40.3	0	-0.396	-0.918	119.504163	25.961815	11.34585447	1787	25	0.54	0.005	0.1465	39	5.56
41.8	0	-0.396	-0.99	119.504161	25.961921	11.78836545	1475	23	0.67	0.1	0.1475	21	6.91
42.1	0	-0.378	-0.882	119.504161	25.96203	12.12025461	1512	36	0.85	0.105	0.1475	44	8.79
41.8	0	-0.396	-0.918	119.504161	25.962138	12.00905962	1112	16	0.27	0	0.147	20	2.91
41.3	0	-0.432	-0.9	119.504155	25.962246	12.02403105	1150	18	0.31	0.04	0.147	21	3.32
40.4	0	-0.396	-0.972	119.504153	25.96235	11.56600805	1087	15	0.26	0.05	0.1469	19	2.71
38.6	0	-0.396	-0.9	119.504146	25.962551	22.36114765	1300	27	0.54	0.09	0.1467	32	5.62
39.9	0.054	-0.396	-0.918	119.504141	25.962653	11.35289949	1337	32	0.67	0.095	0.1472	37	6.99
40.5	-0.072	-0.36	-0.918	119.50414	25.962755	11.34233024	1462	36	0.8	0.11	0.147	43	8.18
41.1	-0.054	-0.378	-0.864	119.504138	25.962858	11.45482982	1500	36	0.83	0.11	0.1465	43	8.64
41.8	0	-0.36	-0.936	119.50414	25.962966	12.01072401	1500	36	0.82	0.11	0.1462	43	8.49
41.7	0	-0.396	-0.936	119.50414	25.963073	11.89786462	1525	36	0.83	0.11	0.1461	43	8.66
42.2	0	-0.396	-0.882	119.504143	25.963178	11.67932613	1500	34	0.8	0.1	0.1476	42	8.23
42.2	0	-0.432	-0.774	119.504143	25.963284	11.78666962	1150	15	0.27	0	0.1471	19	2.99
41.7	0.054	-0.414	-0.846	119.504149	25.963388	11.57982583	1275	26	0.54	0.08	0.1469	31	5.53
42.5	0.054	-0.414	-0.9	119.50414	25.9635	12.48629953	1175	17	0.27	0	0.1467	21	2.96
